from,to,cost
176,205,5052.89990234375
176,206,9549.099609375
177,1,7717.2001953125
177,2,6227.5
177,7,1790.699951171875
177,11,4301.0
177,24,9687.599609375
177,25,10109.400390625
177,27,4329.60009765625
177,28,1210.800048828125
177,44,8916.7998046875
177,45,5281.2001953125
177,46,7585.7998046875
177,49,8566.099609375
177,51,9258.7998046875
177,53,7277.39990234375
177,55,6066.2998046875
177,58,9853.2998046875
177,62,8984.599609375
177,64,10096.7001953125
177,78,6956.10009765625
177,79,5072.60009765625
177,85,3745.60009765625
177,92,5278.10009765625
177,95,9834.599609375
177,106,6951.7001953125
177,107,2770.199951171875
177,108,4362.89990234375
177,110,5441.7998046875
177,114,10063.0
177,120,9364.400390625
177,123,9066.2998046875
177,125,9243.7001953125
177,129,8931.900390625
177,132,4873.7001953125
177,139,9981.0
177,147,9751.599609375
177,153,3880.0
177,167,6750.0
177,168,8035.39990234375
177,169,8918.099609375
177,171,5816.7998046875
177,173,7553.2998046875
177,179,4006.800048828125
177,183,8165.0
177,201,4226.2998046875
177,202,7252.60009765625
177,203,7161.60009765625
178,1,6145.39990234375
178,2,4655.7001953125
178,7,4452.89990234375
178,11,1905.4000244140625
178,13,7854.39990234375
178,21,9317.7001953125
178,24,7773.10009765625
178,25,8194.900390625
178,27,2757.800048828125
178,28,5750.10009765625
178,30,9612.400390625
178,35,9879.2001953125
178,42,10264.599609375
178,44,7325.2001953125
178,45,3376.199951171875
178,46,5190.2001953125
178,49,6994.2998046875
178,50,9027.7001953125
178,51,7344.2001953125
178,53,4417.0
178,55,3670.699951171875
178,56,10054.2001953125
178,58,6992.89990234375
178,62,6124.2001953125
178,64,8524.900390625
178,65,8680.599609375
178,66,9924.5
178,78,5384.2998046875
178,79,3500.699951171875
178,85,2173.800048828125
178,92,2882.5
178,95,7089.5
178,106,4556.10009765625
178,107,5432.2998046875
178,108,1777.0
178,109,8869.099609375
178,110,2581.39990234375
178,112,8050.5
178,114,7202.60009765625
178,120,7449.89990234375
178,123,7494.5
178,125,6383.2001953125
178,126,9782.400390625
178,129,7047.2001953125
178,132,2287.800048828125
178,135,8798.2001953125
178,139,8096.2998046875
178,142,9730.2001953125
178,143,8791.2998046875
178,147,7866.89990234375
178,152,8717.099609375
178,153,6542.2001953125
178,167,3889.60009765625
178,168,5175.0
178,169,6305.39990234375
178,170,9541.2001953125
178,171,3264.300048828125
178,173,4692.89990234375
178,177,6860.89990234375
178,179,1356.199951171875
178,183,6593.2001953125
178,184,9980.2998046875
178,189,9040.2998046875
178,201,945.2999877929688
178,202,4700.2001953125
178,203,5256.7001953125
179,2,10814.7001953125
179,7,9961.2998046875
179,11,9245.2001953125
179,27,9714.0
179,44,5968.89990234375
179,45,2020.0
179,85,9130.0
179,92,10222.2998046875
179,108,9758.2001953125
179,110,10562.599609375
179,132,9139.7001953125
179,152,7360.7998046875
179,178,7981.0
179,201,8926.5
179,203,3900.39990234375
180,9,10243.7001953125
180,41,7554.7001953125
180,43,8765.400390625
180,77,8861.7998046875
180,82,9547.400390625
180,84,10125.5
180,87,4600.7001953125
180,88,9050.599609375
180,89,9417.2998046875
180,100,5235.5
180,104,10188.7001953125
180,130,8249.599609375
180,146,9893.400390625
180,148,6008.10009765625
180,150,3384.199951171875
180,151,9019.0
180,181,1615.199951171875
180,186,10209.7998046875
180,197,7096.7998046875
180,204,7072.39990234375
181,41,9206.5
181,43,10417.2001953125
181,87,6252.5
181,88,10566.900390625
181,89,11069.099609375
181,100,6887.2998046875
181,130,9901.400390625
181,148,7659.7998046875
181,150,5036.0
181,180,8464.7998046875
181,197,8748.5
181,204,8724.2001953125
182,8,5298.7998046875
182,14,6763.60009765625
182,59,4241.89990234375
182,77,9313.900390625
182,84,8967.0
182,88,7892.10009765625
182,89,9869.400390625
182,90,10517.900390625
182,151,7232.2001953125
182,185,5468.0
182,186,9082.5
183,1,5311.5
183,2,7816.10009765625
183,3,5034.10009765625
183,4,5041.10009765625
183,5,7616.60009765625
183,6,7320.7001953125
183,7,7817.89990234375
183,12,6901.2001953125
183,15,4457.10009765625
183,16,6511.7001953125
183,17,5007.7001953125
183,23,9093.7998046875
183,24,9910.7998046875
183,28,7238.0
183,30,6924.2998046875
183,33,5196.10009765625
183,38,7050.10009765625
183,48,6846.10009765625
183,49,3972.699951171875
183,51,9482.0
183,56,6973.39990234375
183,64,8843.2001953125
183,65,8521.7998046875
183,78,8544.7001953125
183,80,5313.2001953125
183,85,9772.7998046875
183,91,7423.5
183,93,6368.60009765625
183,94,10579.7998046875
183,95,10057.7998046875
183,97,8749.5
183,101,6708.7998046875
183,107,8797.400390625
183,109,7793.2001953125
183,123,4883.5
183,124,9758.5
183,127,9957.5
183,128,7960.2998046875
183,129,4950.60009765625
183,133,7338.5
183,134,9039.900390625
183,135,4178.2001953125
183,136,6729.39990234375
183,138,6519.5
183,139,6702.7998046875
183,144,5549.0
183,147,5770.2998046875
183,153,9907.2001953125
183,154,7529.10009765625
183,155,8519.2998046875
183,157,7802.39990234375
183,159,8401.099609375
183,160,7690.5
183,161,6692.7998046875
183,162,7293.2998046875
183,163,8900.400390625
183,165,8844.599609375
183,166,6653.7998046875
183,170,5597.89990234375
183,171,10074.900390625
183,173,10493.2998046875
183,174,9372.0
183,177,6027.10009765625
183,179,10034.0
183,184,3387.199951171875
183,187,8195.2998046875
183,188,6187.5
183,191,5484.2001953125
183,192,4597.7998046875
183,193,6730.5
183,195,5758.10009765625
183,196,6597.7998046875
183,198,8237.5
183,206,9681.900390625
184,1,1924.300048828125
184,2,4429.0
184,3,7658.2001953125
184,4,7665.10009765625
184,5,9670.7998046875
184,6,9699.7998046875
184,7,4430.7001953125
184,11,6941.0
184,12,9482.099609375
184,13,9731.2001953125
184,15,7081.10009765625
184,16,7977.2998046875
184,17,7631.7998046875
184,23,8217.0
184,24,8652.2998046875
184,25,9074.2001953125
184,27,6969.60009765625
184,28,3850.800048828125
184,29,8603.7001953125
184,30,5933.7998046875
184,33,7820.2001953125
184,38,7604.7998046875
184,44,10401.0
184,45,7921.2001953125
184,48,6474.7998046875
184,49,3025.10009765625
184,51,8223.5
184,53,7405.2998046875
184,55,8706.2998046875
184,56,6808.60009765625
184,58,8869.7001953125
184,62,8674.599609375
184,64,6764.89990234375
184,65,6920.7001953125
184,78,5157.5
184,79,7712.60009765625
184,80,7894.2001953125
184,85,6385.60009765625
184,91,9638.7001953125
184,92,7918.2001953125
184,93,8992.7001953125
184,95,8799.400390625
184,101,6697.7998046875
184,106,9591.7001953125
184,107,5410.2001953125
184,108,7002.89990234375
184,109,7255.7998046875
184,110,8081.89990234375
184,112,9905.2001953125
184,114,9079.400390625
184,120,8329.099609375
184,123,1496.4000244140625
184,124,9714.7001953125
184,125,8459.900390625
184,128,9877.400390625
184,129,4162.2998046875
184,132,7513.7998046875
184,133,7327.5
184,134,8167.7998046875
184,135,791.0
184,136,9353.400390625
184,138,9143.5
184,139,6483.0
184,144,8173.0
184,147,4981.89990234375
184,153,6520.10009765625
184,154,9446.2001953125
184,155,9893.2998046875
184,157,10188.099609375
184,159,10258.7001953125
184,160,9720.099609375
184,161,9273.7001953125
184,162,9678.900390625
184,165,7967.7998046875
184,166,7518.7998046875
184,167,8417.099609375
184,168,7533.2001953125
184,169,7804.2998046875
184,170,5572.0
184,171,7037.39990234375
184,173,7638.5
184,174,9940.599609375
184,177,2639.89990234375
184,179,6646.7998046875
184,183,2624.0
184,188,8768.400390625
184,191,8065.2001953125
184,192,7221.7998046875
184,193,9311.400390625
184,195,8339.0
184,196,7462.89990234375
184,198,10154.599609375
184,201,6866.39990234375
184,202,8502.599609375
184,203,9801.599609375
185,8,7265.60009765625
185,9,5227.7998046875
185,14,1295.5999755859375
185,34,5338.10009765625
185,41,7550.39990234375
185,43,5246.39990234375
185,47,10358.0
185,52,9968.2998046875
185,59,6208.7998046875
185,60,9132.400390625
185,63,9098.7998046875
185,76,6707.7998046875
185,77,3845.89990234375
185,81,7371.10009765625
185,82,5901.10009765625
185,83,9450.599609375
185,84,3499.0
185,86,7850.5
185,87,8300.400390625
185,88,2424.10009765625
185,89,4401.39990234375
185,99,10318.400390625
185,100,8935.2001953125
185,104,8190.0
185,130,4730.60009765625
185,131,9014.7998046875
185,137,9144.2001953125
185,146,4877.5
185,148,6909.0
185,150,9467.599609375
185,151,1764.199951171875
185,158,8460.2998046875
185,172,7215.7001953125
185,180,7499.5
185,181,8691.2001953125
185,182,5112.89990234375
185,186,3614.5
185,197,7092.5
185,204,6747.39990234375
186,8,4260.5
186,9,9657.5
186,14,5725.2998046875
186,34,9767.7998046875
186,43,9676.2001953125
186,59,3203.60009765625
186,77,8275.7001953125
186,82,10330.900390625
186,84,7928.7001953125
186,88,6853.89990234375
186,89,8831.2001953125
186,90,10296.900390625
186,130,9160.400390625
186,146,9307.2001953125
186,151,6193.89990234375
186,182,2107.800048828125
186,185,4429.7001953125
186,204,11177.099609375
187,1,8115.2998046875
187,2,10602.900390625
187,3,4997.5
187,4,3230.0
187,5,7694.10009765625
187,6,6886.0
187,12,1028.5999755859375
187,15,3566.60009765625
187,16,6987.0
187,17,3475.699951171875
187,19,7525.7998046875
187,20,10211.900390625
187,22,9402.099609375
187,23,10103.7998046875
187,28,10041.7998046875
187,30,8681.7001953125
187,33,4441.10009765625
187,38,8662.5
187,39,8339.2998046875
187,48,9725.7998046875
187,49,7090.2998046875
187,56,9229.599609375
187,57,8657.099609375
187,74,9270.099609375
187,80,2675.199951171875
187,91,7132.60009765625
187,93,5837.5
187,94,7027.2001953125
187,96,7674.5
187,97,5196.89990234375
187,101,9582.7001953125
187,109,9248.2001953125
187,119,9635.599609375
187,123,7687.2998046875
187,124,9840.099609375
187,127,6404.89990234375
187,128,4154.2001953125
187,129,6996.2001953125
187,133,10212.400390625
187,135,7295.7998046875
187,136,6806.89990234375
187,138,6421.5
187,139,8157.7998046875
187,144,4794.0
187,147,7815.89990234375
187,154,3723.0
187,155,4977.60009765625
187,157,3154.89990234375
187,159,4920.0
187,160,3574.89990234375
187,161,2014.9000244140625
187,162,2645.800048828125
187,163,5419.2998046875
187,165,9854.599609375
187,166,7754.2998046875
187,170,8715.5
187,174,9226.400390625
187,177,8830.900390625
187,183,8815.0
187,184,6504.7998046875
187,188,1509.5999755859375
187,191,2405.199951171875
187,192,3902.699951171875
187,193,1692.5
187,195,3120.10009765625
187,196,7698.2998046875
187,198,4431.39990234375
187,206,6129.2998046875
188,1,9416.400390625
188,3,7567.60009765625
188,4,5800.10009765625
188,5,10264.099609375
188,6,9456.0
188,12,3598.60009765625
188,15,6136.60009765625
188,16,9557.099609375
188,17,6045.7998046875
188,19,6016.2001953125
188,20,8702.2001953125
188,22,7892.5
188,32,9959.599609375
188,33,7011.2001953125
188,39,6829.60009765625
188,49,8802.900390625
188,56,9953.599609375
188,57,7147.39990234375
188,68,9479.2001953125
188,74,7760.39990234375
188,80,5245.2998046875
188,91,9702.7001953125
188,93,8407.599609375
188,94,5517.5
188,96,6164.7998046875
188,97,3687.199951171875
188,98,10132.900390625
188,103,9906.7001953125
188,109,9649.0
188,119,8125.89990234375
188,123,8988.5
188,127,4895.2998046875
188,128,2644.5
188,129,7718.60009765625
188,135,9008.400390625
188,136,9376.900390625
188,138,8991.5
188,139,8558.5
188,144,7364.10009765625
188,147,8538.2001953125
188,154,2213.300048828125
188,155,3468.0
188,157,1645.300048828125
188,159,3410.300048828125
188,160,2065.199951171875
188,161,505.20001220703125
188,162,1136.0999755859375
188,163,3909.60009765625
188,175,8623.2001953125
188,177,10132.0
188,183,10116.099609375
188,184,8217.2998046875
188,187,2570.0
188,191,4975.2998046875
188,192,6472.7001953125
188,193,4262.60009765625
188,195,5690.10009765625
188,198,2921.800048828125
188,206,4619.60009765625
189,18,7872.5
189,21,5657.2998046875
189,35,6218.7998046875
189,50,5367.2998046875
189,55,8748.0
189,66,6135.0
189,105,8699.5
189,106,9633.400390625
189,108,10270.7001953125
189,121,3224.5
189,126,929.9000244140625
189,171,9597.5
189,200,7319.5
190,0,9429.599609375
190,9,9997.2998046875
190,10,4755.7001953125
190,20,9080.7001953125
190,22,8270.900390625
190,31,5667.0
190,32,10338.099609375
190,36,7336.39990234375
190,40,6082.2001953125
190,47,4446.60009765625
190,52,7059.39990234375
190,60,6072.39990234375
190,63,6038.7998046875
190,67,6595.2001953125
190,68,7134.2001953125
190,69,3742.89990234375
190,70,4768.39990234375
190,71,7136.10009765625
190,72,447.6000061035156
190,73,5426.5
190,75,5432.2998046875
190,81,7704.5
190,82,9621.7998046875
190,83,7311.39990234375
190,98,7787.89990234375
190,99,7518.10009765625
190,102,5945.2998046875
190,103,6476.0
190,104,10170.599609375
190,113,2074.800048828125
190,115,8796.400390625
190,117,9113.0
190,118,5591.2001953125
190,122,5967.7998046875
190,131,9348.2998046875
190,137,6235.2998046875
190,140,10385.900390625
190,141,2791.89990234375
190,146,9640.2998046875
190,149,9603.099609375
190,156,5394.0
190,158,8793.7998046875
190,164,4615.89990234375
190,175,8371.400390625
190,176,5736.60009765625
190,199,10330.7001953125
190,205,7667.39990234375
191,1,6617.2001953125
191,2,9121.900390625
191,3,2592.199951171875
191,4,824.7000122070312
191,5,5288.7001953125
191,6,4480.60009765625
191,7,9123.599609375
191,12,4657.2001953125
191,15,1161.199951171875
191,16,4581.7001953125
191,17,2304.39990234375
191,19,9889.900390625
191,23,7698.39990234375
191,28,8543.7001953125
191,29,10187.0
191,30,6276.2998046875
191,33,2035.800048828125
191,38,6354.39990234375
191,48,7320.39990234375
191,49,5278.39990234375
191,56,8542.099609375
191,64,8348.2998046875
191,65,8130.39990234375
191,78,9850.400390625
191,80,2999.5
191,91,4727.2001953125
191,93,3432.199951171875
191,94,9391.2998046875
191,96,10038.599609375
191,97,7561.0
191,101,7177.2998046875
191,107,10103.099609375
191,109,9361.900390625
191,123,6189.2998046875
191,124,7434.7001953125
191,127,8769.0
191,128,6518.2998046875
191,129,6519.39990234375
191,133,7807.0
191,134,7888.60009765625
191,135,5484.0
191,136,4401.5
191,138,4016.10009765625
191,139,8271.5
191,144,2388.60009765625
191,147,7339.0
191,154,6087.10009765625
191,155,7341.7001953125
191,157,5519.10009765625
191,159,7284.10009765625
191,160,5939.0
191,161,4379.0
191,162,5009.89990234375
191,163,7783.39990234375
191,165,7449.2998046875
191,166,5348.89990234375
191,170,6896.2001953125
191,174,6821.10009765625
191,177,7332.7998046875
191,183,7316.89990234375
191,184,4692.89990234375
191,187,6443.7998046875
191,188,3873.800048828125
191,192,1497.300048828125
191,193,4400.0
191,195,3444.300048828125
191,196,5293.0
191,198,6795.5
191,206,8493.400390625
192,1,7063.10009765625
192,2,9550.7998046875
192,3,4220.0
192,4,2452.5
192,5,6916.60009765625
192,6,6108.39990234375
192,7,9569.5
192,12,3159.800048828125
192,15,2789.10009765625
192,16,6209.5
192,17,807.0
192,19,8392.599609375
192,20,11078.7001953125
192,22,10268.900390625
192,23,9326.2001953125
192,28,8989.599609375
192,30,7904.10009765625
192,33,3663.60009765625
192,38,7610.2998046875
192,39,9206.099609375
192,48,8911.5
192,49,6038.2001953125
192,56,8497.599609375
192,57,9523.7998046875
192,64,9976.099609375
192,65,9758.2001953125
192,74,10136.7998046875
192,80,1502.0999755859375
192,91,6355.10009765625
192,93,5060.0
192,94,7893.89990234375
192,96,8541.2001953125
192,97,6063.7001953125
192,101,8714.5
192,109,9014.900390625
192,119,10502.400390625
192,123,6635.2001953125
192,124,9062.599609375
192,127,7271.7001953125
192,128,5020.89990234375
192,129,6613.5
192,133,9344.099609375
192,134,9516.400390625
192,135,6243.7001953125
192,136,6029.2998046875
192,138,5643.89990234375
192,139,7924.39990234375
192,144,4016.5
192,147,7433.10009765625
192,154,4589.7998046875
192,155,5844.39990234375
192,157,4021.699951171875
192,159,5786.7001953125
192,160,4441.60009765625
192,161,2881.60009765625
192,162,3512.60009765625
192,163,6286.0
192,165,9077.099609375
192,166,6976.7001953125
192,170,7663.39990234375
